0.0	0.0	0.0	150.0	0.0	295.47540427199476
0.00025	5.919554477712287e-08	0.0	149.9981238273921	0.0	265.72564831552756
0.0005	9.101417172241177e-07	0.05602290425527349	149.99624765478424	0.0	236.11887449169507
0.00075	5.239348057058413e-06	0.31142752509336447	149.99437148217635	0.0	207.59461825573283
0.001	1.8165677848288536e-05	0.924457642836384	149.99249530956848	0.0	181.09241506287614
0.00125	4.545552745878162e-05	1.7036803705658718	149.9906191369606	0.0	157.5518003683605
0.0015	8.969929466735605e-05	1.7272847934027133	149.98874296435272	0.0	137.9123096274213
0.00175	0.00014589076715839296	-0.769706206155527	149.98686679174483	0.0	123.11347829529399
0.002	0.00019816638937492426	-8.031334344013372	149.98499061913697	0.0	114.094841827214
0.0022500000000000003	0.00021911982382563614	-21.9333067641647	149.98311444652907	0.0	111.7959356784167
0.0025	0.00017238960953283488	-42.84998613280343	149.9812382739212	0.0	117.15629530413753
0.00275	1.8381843164870916e-05	-68.57250168786295	149.9793621013133	0.0	131.11545615961197
0.003	-0.000277757165228281	-93.65154012647132	149.97748592870545	0.0	154.61295370007542
0.0032500000000000003	-0.0007373207823017264	-109.46887639454377	149.97560975609755	0.0	188.58832338076323
0.0035	-0.001359995115073811	-105.18885952187466	149.9737335834897	0.0	233.98110065691094
0.00375	-0.0021181195204832267	-69.54490593776258	149.9718574108818	0.0	291.73082098375386
0.004	-0.0029544443336398493	6.777769739553666	149.96998123827393	0.0	362.7770198165275
0.00425	-0.003784053197261186	128.55252012414283	149.96810506566604	0.0	448.05923261046735
0.0045000000000000005	-0.004500512847952168	293.6827523977705	149.96622889305817	0.0	548.5169948208085
0.00475	-0.004985721090631142	491.5969568610484	149.96435272045028	0.0	665.0898419027868
0.005	-0.0051224241823441515	702.7437253130273	149.9624765478424	0.0	798.7173093116373
0.00525	-0.004808025328610183	899.4143083431115	149.96060037523452	0.0	950.3389325025959
0.0055	-0.003968137272741103	1047.9345730445816	149.95872420262666	0.0	1120.8942469308972
0.00575	-0.0025683487666459635	1112.075095119511	149.95684803001876	0.0	1311.322788051778
0.006	-0.000622859486893602	1057.3550212755395	149.95497185741087	0.0	1522.564091320472
0.00625	0.0018010433359274833	855.7839988428369	149.953095684803	0.0	1755.5576921920103
0.006500000000000001	0.004583284521084124	490.5106651659956	149.9512195121951	0.0	2013.6336355545911
0.00675	0.0075562430564522325	-40.16879258249659	149.94934333958724	0.0	2296.531945533701
0.007	0.010514653554066746	-719.9449891523901	149.94746716697935	0.0	2605.375793919286
0.00725	0.013229475546294384	-1513.1817539002932	149.94559099437149	0.0	2941.2461058743156
0.0075	0.015464702292216971	-2365.4314178846503	149.9437148217636	0.0	3305.1914548424475
0.00775	0.016995836188478275	-3205.898360913163	149.94183864915573	0.0	3698.170143872998
0.008	0.017628616981062068	-3951.801068268077	149.93996247654783	0.0	4121.055406206867
0.00825	0.017216554831203806	-4514.414463411514	149.93808630393997	0.0	4574.6138486969485
0.0085	0.015675889065492665	-4806.417399125649	149.93621013133207	0.0	5059.547813959756
0.00875	0.012996755904552218	-4750.034503376797	149.9343339587242	0.0	5576.5681307974755
0.009000000000000001	0.009249591345632333	-4285.355617383605	149.93245778611632	0.0	6126.47566730695
0.00925	0.004586102447075106	-3378.1475388465374	149.93058161350845	0.0	6710.18609615989
0.0095	-0.0007655068592810042	-2026.448582837562	149.92870544090056	0.0	7328.5504894875985
0.00975	-0.0065109905955734355	-265.26232060674715	149.9268292682927	0.0	7982.255355206224
0.01	-0.012305747940890791	1831.2533942989248	149.9249530956848	0.0	8671.720829139615
0.01025	-0.017774928116489647	4150.571326198027	149.92307692307693	0.0	9397.165938523907
